# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:09
# AAR
# -----------------------

"var_x","var_y"
0.526479738065973,0.750383390812203
0.304278556024656,NA
0.946823578560725,0.113497012061998
0.0712966655846685,0.881329285679385
0.684793327236548,NA
0.735471450956538,0.0964527244213969
0.616326078539714,0.625054508680478
0.926590097369626,0.712136204354465
0.705630568321794,0.737914291443303
0.550577457994223,0.00488978950306773
0.0689542628824711,0.465947056654841
0.813462531659752,0.348003065912053
0.161637754645199,0.957270642276853
NA,0.344795231241733
0.867510083597153,0.485364498570561
0.161341188009828,0.4035348163452
0.198195138247684,0.697190379491076
0.733853250974789,0.56988724693656
0.350099857198074,0.0796321649104357
0.172464925562963,0.253148431424052
0.897098923102021,0.133896683575585
0.11151005490683,0.977183677954599
0.447705372236669,0.258900365792215
0.50383914122358,0.990900852717459
0.320484919240698,0.909354059025645
0.356175410095602,0.764604887226596
0.452294267481193,0.277888550888747
0.112015147693455,0.764831163687631
0.0986237276811153,0.441787519026548
0.560831003356725,0.142655684612691
0.841016535880044,0.113844531588256
0.949563320027664,0.986861169571057
0.08360027638264,0.543371413601562
0.034006824484095,0.681762541877106
0.00223327265121043,0.722991878399625
0.243932533543557,0.426461789524183
0.0801174519583583,0.710046815918759
0.141237136442214,0.871604612097144
0.244970274856314,0.551356056705117
NA,0.637667664559558
0.170172984013334,0.238472580444068
0.656801400706172,0.861614225665107
0.0118588472250849,0.766660504508764
