# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:09
# AAR
# -----------------------

"var_x","var_y"
0.937292945571244,0.0462724303361028
0.701351093128324,0.0596930920146406
0.0823611067607999,0.873952657682821
0.189387157559395,0.0906700808554888
0.00985185499303043,0.128896471811458
0.545958128524944,0.992105711018667
0.319521544734016,0.969918942078948
0.358554921345785,0.126683298032731
0.375527900643647,0.468783363234252
0.82237239764072,0.48957154317759
0.14161499356851,0.108439667383209
0.231937432195991,0.43429723684676
0.342908086022362,0.663996905786917
0.168463184963912,0.604213102255017
0.306357037741691,0.266779092606157
0.410689832177013,0.870582399889827
NA,0.822994052199647
0.726269767154008,0.494844209868461
0.315971427597106,0.284579854691401
0.109206700464711,0.775395804550499
0.664733380544931,0.339538467116654
0.227173572173342,0.598026524996385
0.879626070847735,0.429992695339024
0.627413763199002,0.0521875622216612
0.486292011337355,0.207594872685149
0.170774994185194,0.422208068193868
0.75595105602406,0.921663034474477
NA,0.0425189794041216
0.843755887122825,0.213931238511577
0.653763943584636,0.404012208105996
0.784839620115235,0.515132778091356
0.557198717957363,0.778113770997152
0.581112043000758,0.224827086087316
0.711354743922129,NA
0.352811227319762,0.667798645794392
0.576434035319835,0.68961328221485
NA,0.144330475246534
0.178899436956272,0.789634399814531
0.971183694433421,0.757017339812592
0.834746212698519,0.166295032249764
0.651419805828482,0.354468988953158
0.310730596771464,0.0735631419811398
0.470218180445954,0.30865219142288
0.407267443137243,0.0855850775260478
0.841568825067952,0.79024596279487
0.847411609021947,0.277579333167523
0.405849248403683,0.578491225140169
0.980183696374297,NA
0.764079411746934,0.999219768447801
0.173751997994259,0.76627120305784
0.0235523406881839,0.329293986782432
0.882399070542306,NA
0.589344704058021,0.295897731324658
0.633769838837907,0.829439266584814
0.0665133069269359,0.751359234331176
0.781844929093495,0.708598054246977
0.502517661079764,0.0935349185019732
0.883367803646252,0.542408964363858
0.887047819094732,0.0652282102964818
