# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:08
# AAR
# -----------------------

"var_x","var_y"
0.118820967152715,0.749517643591389
0.734709281008691,0.874759284546599
0.824966268846765,0.435173188801855
0.222769269952551,0.770200640195981
0.610025503672659,0.47186442441307
0.681472615338862,0.0776248318143189
0.990522729232907,0.12788054975681
0.69260167516768,0.1525768940337
0.172725132666528,0.424352878937498
0.536719329189509,0.232528239255771
0.437692535109818,0.620493391295895
0.786810323596001,0.853075562277809
0.833755007246509,0.234340456547216
0.694146994967014,0.0547846111003309
0.515827698400244,0.116688819602132
0.511837852653116,0.314144202508032
0.990016865544021,0.657013302668929
0.181302859447896,0.377032936085016
0.882620765129104,0.779981350759044
0.53155415202491,0.299227099167183
0.31615715008229,0.84526203898713
0.0467001672368497,0.104831954231486
0.71657739719376,0.624679206870496
0.743348174961284,0.641432218486443
0.587182090384886,0.204468197189271
0.745030718157068,0.785098294960335
0.0976862385869026,0.442751949187368
0.862118126824498,0.317753525683656
0.77983896387741,0.915141376433894
0.227051601512358,0.396894571371377
0.236379108391702,0.855003455420956
0.748591599054635,0.670487427618355
0.684083406347781,0.484580130549148
0.201493190834299,0.131355127785355
0.333078197669238,0.58176786173135
0.33661822672002,0.165735205169767
0.918179913423955,0.90730321733281
0.771838024957106,0.692771760281175
0.269547660602257,0.147644497454166
0.498518612701446,0.664242227794603
0.970316420542076,0.342637026915327
0.0285023062024266,0.0399721499998122
