# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:09
# AAR
# -----------------------

"var_x","var_y"
0.0938017228618264,0.903406703844666
0.964282188564539,0.380005141487345
0.609789313748479,0.796755036804825
0.436273391358554,0.925005190540105
0.690258198417723,0.574913279386237
0.367337205447257,0.985648287227377
0.201402442064136,0.827264399500564
0.397970276419073,0.0733392394613475
0.999696219107136,0.401069769402966
0.733022494008765,0.38940357323736
0.186690490692854,0.991374501958489
0.584073066012934,0.439304079627618
0.530877788551152,0.0602114885114133
0.305264825932682,0.331342457095161
0.956633232766762,0.251381883164868
0.720941171282902,0.617505778791383
0.657242769608274,0.719532360089943
0.0544301976915449,0.812857401557267
0.966163588454947,0.971249991795048
0.721907073166221,0.0432502422481775
0.444584624608979,0.143108285963535
0.0143010634928942,0.830031069461256
NA,0.907664626836777
0.477701491676271,0.566553167300299
0.713020762195811,0.0684404748026282
0.92205957393162,0.213184874737635
0.95967214810662,NA
NA,0.302662991452962
0.542675161268562,0.341527804499492
0.949739047791809,0.501998512772843
0.860810770187527,0.0530597409233451
0.792327890638262,0.0395751770120114
0.927396543323994,0.47555151511915
0.986989750759676,0.386572687188163
0.528470800258219,0.855987978633493
0.957654966274276,0.0342851649038494
0.403767185518518,0.903795292368159
0.505730783799663,0.0301663218997419
0.0500814239494503,0.0429007261991501
0.0236086512450129,0.220348250353709
0.744896349497139,0.8676489260979
0.0453268305864185,0.59415488387458
0.20165368844755,0.668842289363965
0.354336799820885,0.992413466563448
0.515777079854161,0.223119153641164
0.0770627968013287,0.726312784710899
0.942557952832431,0.823024050798267
0.122677616542205,0.600748990429565
0.261786699993536,0.613066859543324
0.883757784496993,0.661233716877177
0.922523810062557,0.680307033471763
0.67618048004806,0.58867576927878
0.846431201323867,0.78242796426639
0.743419690290466,0.232146446593106
0.624386705690995,NA
0.519000440603122,0.908669730415568
0.447234550956637,0.330503465840593
0.147205991437659,NA
0.860455891350284,0.943633875111118
0.273910875199363,0.868761924793944
0.411812606966123,0.154443155508488
0.652115279110149,0.689649446634576
0.68824998382479,0.445071513298899
0.17363935825415,0.24467236828059
0.334447764325887,0.458123733056709
0.107636255677789,0.145338220754638
0.136714119231328,0.963830149266869
0.986605513608083,0.0173682786989957
0.506741653895006,0.247310278238729
0.258986202301458,0.126730785472319
NA,0.498295281548053
0.850941766053438,0.287558716023341
0.328516474692151,0.607076482381672
0.833668017294258,0.786271387012675
0.957079370506108,0.18768523982726
0.983814098173752,0.932204439071938
0.846554250456393,0.41259012138471
