# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:09
# AAR
# -----------------------

"var_x","var_y"
0.755475830752403,0.300194067182019
0.276683784322813,0.776647141668946
0.475932299159467,0.548081042710692
0.85247225058265,0.565537702757865
0.947376489406452,0.964586530346423
0.169432341819629,0.371712119085714
0.112525687785819,0.506711688358337
0.869668217608705,0.420298802666366
0.529892887221649,0.904680900508538
0.0437356512993574,0.104186048498377
0.121778580825776,0.308652210282162
0.695829350035638,0.10208684229292
0.935650650179014,0.986925292992964
0.311941045569256,0.593721538316458
0.46062885527499,NA
0.996225683251396,0.184267593780532
0.507363489130512,NA
0.606864826753736,0.794208644889295
0.965282774996012,0.225118040107191
0.314023170620203,0.380462985252962
0.564081073040143,0.88401434221305
0.178960838820785,0.695040724705905
NA,0.865634288406
0.608842170797288,0.877947634318843
0.79938231757842,0.492116204230115
0.79360545007512,0.467836435884237
0.736998754320666,0.437797581078485
0.00772185949608684,0.310907248407602
0.0127688054926693,0.175277406349778
0.253943863557652,0.443245183443651
0.294883194379508,0.65782323316671
0.00921608973294497,0.323972093174234
0.261593728791922,0.190608403878286
0.0537363004405051,NA
0.970274436287582,0.668015071656555
0.227668674662709,0.597925156354904
0.302369345678017,0.150490130763501
0.355061559472233,0.997207155218348
0.0657410663552582,0.00661397818475962
0.560484639601782,0.800757248187438
0.202650462742895,0.575406282907352
0.226637974381447,0.587421585572883
0.197298165410757,0.267695597140118
0.503365839133039,0.372067251009867
0.479687944520265,0.520094499224797
0.890594680095091,0.534455712186173
0.207365202717483,0.905424098251387
0.598091621184722,0.101161608705297
0.890634042676538,0.90530618140474
0.0714520013425499,0.0595406200736761
0.990990090183914,0.57791326707229
0.236931248567998,0.424927639309317
NA,0.120553247863427
0.812402757350355,0.452824491076171
0.36669873027131,0.475409134989604
0.353720037965104,0.278982756426558
0.810365298995748,0.442981251515448
0.581602590391412,0.986979878041893
0.65340246912092,0.810600618133321
0.20170663157478,0.576073629083112
NA,0.833905851235613
0.219191229203716,0.6263031961862
0.949168504681438,0.155769869918004
0.336099269799888,0.396742258919403
0.280823305016384,0.446426664479077
0.260459227487445,0.269052901305258
0.831530496012419,0.636863895691931
0.943771899910644,0.93649539584294
0.256929588038474,0.789418681990355
0.267147172242403,0.179168086498976
0.802194093586877,0.899959874572232
0.6484943353571,0.450375996297225
0.685230880044401,0.759300397941843
0.592134251026437,0.803587167290971
0.696062749018893,0.846618158044294
0.0890169001650065,0.145524735329673
0.832972091855481,0.0421164771541953
0.777206726837903,0.857294208137318
0.294030016055331,0.777926995418966
0.0896375547163188,0.814285882981494
0.619033484254032,0.70140556502156
0.693348803324625,0.174888054374605
0.633818289497867,0.442374611040577
0.84010743862018,0.870462028309703
0.702054996741936,0.710192346712574
0.630763757973909,0.165846215561032
0.67869842168875,0.348965721670538
0.176063386257738,0.610155424801633
0.378147008828819,0.946238561300561
0.970366336172447,0.85475430986844
0.919464888749644,0.159806751413271
