# Simulated random data file for batch processing
# timestamp: 2020-04-08 16:53:09
# AAR
# -----------------------

"var_x","var_y"
0.741793733090162,0.993021002272144
0.711488901870325,0.903353650588542
0.637807078892365,0.660602818476036
0.978960901033133,0.237925971625373
0.756543826311827,0.267083663027734
0.676155232125893,0.729049911722541
0.0696581350639462,0.958049736218527
0.320484078489244,0.713649762328714
0.444865665631369,0.100597747601569
0.579082829412073,0.308069039136171
0.204499242827296,0.67302839551121
0.112548984587193,0.566431275103241
0.49248279700987,0.0207138361874968
0.894084368366748,0.798027794109657
0.476394051453099,0.355145445326343
0.900709746172652,0.895569470711052
0.681393865961581,0.766321745468304
0.529803132172674,0.527800345327705
0.12829146720469,0.54797098133713
0.389104678062722,0.728739449987188
0.712730671744794,0.78490097890608
0.768369876081124,0.701181940268725
0.587637734599411,0.829289517365396
0.751151059987023,0.640784490155056
0.184893277939409,0.0968073008116335
0.917504490120336,0.0482370916288346
0.640382388606668,0.351962743792683
0.363294756505638,0.189136020606384
0.110046834452078,0.285187276545912
0.459637992084026,0.003117237938568
0.740817426005378,0.133724701358005
0.853146680863574,0.748317011632025
0.915942218387499,0.919295646483079
NA,0.129142242483795
0.0110510778613389,0.199550063814968
0.515183879761025,0.19838883401826
0.965395472710952,0.693651256849989
0.270770402625203,0.493297897977754
0.248217948945239,0.0405437459703535
0.0886271195486188,0.495061932597309
0.399450583383441,0.862589207245037
0.695287007838488,0.878540374804288
0.729321179445833,0.144271556986496
0.691667157225311,0.858122336212546
0.0906701327767223,0.345761043485254
0.839477563975379,0.944747785339132
0.811027422081679,0.945134153123945
0.367287031142041,0.625938415760174
0.229820703621954,0.215451889671385
0.155085356673226,0.0448214216157794
0.602911317721009,NA
0.0736391865648329,0.959719488630071
