# Simulated random data file for batch processing
# timestamp: 2020-04-08 12:17:15
# AAR
# -----------------------

"var_x","var_y"
0.552413171622902,0.496243055909872
0.250726629514247,0.634357629343867
0.243138901656494,0.207489307504147
0.487648456823081,0.837454751366749
0.102591147413477,0.0966799838934094
0.0498101140838116,0.180849997326732
0.0126917224843055,0.624551673419774
0.915041495813057,0.152887489879504
0.6462412904948,0.327544185565785
0.0645064259879291,0.309460771270096
0.541815725853667,0.230162340449169
0.0336054139770567,0.207357154926285
0.0603395155631006,0.497807635460049
0.714243811788037,0.461525297258049
0.0458481311798096,0.033230249537155
0.177030954742804,0.203442913014442
0.30537677090615,0.916120309615508
0.834474409697577,0.878577349940315
0.351459074765444,0.200726892799139
0.0537203594576567,0.413065430475399
0.683387639001012,0.31563881947659
0.551227116724476,0.0307822111062706
0.728035105392337,0.124249496497214
0.174797792220488,0.796298597706482
0.831561685306951,0.182420570868999
0.870961100561544,0.92905910173431
0.800439542625099,0.382915921276435
0.88665636931546,0.242844599531963
0.726390442345291,0.590924714924768
0.436002796282992,0.944541888777167
0.0171701745130122,0.229912678711116
0.832551921484992,0.0340884812176228
NA,0.130266081541777
0.481007068185136,0.661191712599248
0.582639545667917,0.888860679231584
0.744147980120033,0.521614382509142
0.377902804641053,0.196393185760826
0.503863345831633,0.563586755190045
0.254532681312412,0.335927350446582
0.0841106183361262,0.294210456544533
0.278087335405871,0.605636603664607
0.169631264638156,0.630012437701225
0.917224797420204,0.151883247075602
0.544647565344349,0.604601991828531
0.0576929128728807,0.435193309560418
0.799007038353011,0.0339200326707214
0.488551589893177,0.143155836267397
0.257146609248593,0.617975510656834
0.35821367893368,0.104252982186154
0.321071020560339,0.0138913453556597
0.136407504789531,0.354911592788994
0.3179164044559,0.854144353419542
0.549019489670172,0.266566473990679
0.433676175074652,0.74221230391413
0.676328361500055,0.417696284363046
0.906206270447001,0.46126549737528
0.370836220914498,0.428548593772575
0.189107617130503,0.812223819317296
0.0557288720738143,0.523938533617184
0.4282529912889,0.0148029660340399
0.336802949896082,0.173178849043325
0.134484219364822,0.1369985609781
0.275760332588106,NA
NA,0.0292939010541886
0.20757269160822,0.474235821980983
0.251538860611618,NA
0.872288552578539,0.148681993829086
0.973635949892923,0.885815687710419
0.6657358861994,0.787453370634466
0.58610392967239,0.133364817127585
0.757989778649062,0.765846845926717
0.246509396936744,0.0655273499432951
